review,filtered
"~ Review Agro Wisata Bhumi Merapi, Sleman~

Tempatnya luas. Ada area mini zoo di bagian depan stlh pintu masuk pembelian …","['review', 'agro', 'wisata', 'bhumi', 'rapi', 'sleman', 'luas', 'area', 'mini', 'zoo', 'stlh', 'pintu', 'masuk', 'beli', '']"
"Hanya 100meter dr jln kaliurang, opsi kedua jika mau ke kebun binatang setelah gembiroloka,walaupun binatangnya tdk selengkap gembiroloka tp sdh sangat menarik untuk anak2,konsep yg berbeda ditawarkan lebih lengkap dengan adanya bangunan2 …","['meter', 'dr', 'jln', 'kaliurang', 'opsi', 'kebun', 'binatang', 'gembirolokawalaupun', 'binatang', 'tdk', 'lengkap', 'gembiroloka', 'tp', 'sdh', 'tarik', 'anakkonsep', 'yg', 'beda', 'tawar', 'lengkap', 'bangun', '']"
Untuk ke  tiga kali ke sini .. selalu ad perubahan minusnya tidak bisa Qris /debit untungnya pas bawa cash..,"['kali', 'ad', 'ubah', 'minus', 'qris', 'debit', 'untung', 'pas', 'bawa', 'cash']"
Wah.. Ini mini Zoo yang cocok untuk pendidikan anak usia dini 🤗 parkiran luas dan bersih. …,"['mini', 'zoo', 'cocok', 'didik', 'anak', 'usia', '', 'parkir', 'luas', 'bersih', '']"
"tempat yang sangat oke untuk bersantai dengan keluarga, terutama memberikan pembelajaran kepada anak tentang hewan2 (kambing, domba, kelinci, kuda dll) dan tentang tanaman2 yang sangat cantik. sangat cocok untuk field trip ataupun outbond …","['oke', 'santa', 'keluarga', 'utama', 'ajar', 'anak', 'hewan', 'kambing', 'domba', 'kelinci', 'kuda', 'dll', 'tanam', 'cantik', 'cocok', 'field', 'trip', 'outbond', '']"
"Kesini kala pandemi jadi suasananya sepi, tapi kita malah seneng karena bisa bebas dari kerumunan. Petugas juga menerapkan protokol & ada tempat cuci tangan dimana mana. Anak2 hepi bisa kasih makan kelinci & kambing. Spot foto juga cantik.","['kesini', 'pandemi', 'suasana', 'sepi', 'neng', 'bebas', 'kerumun', 'tugas', 'terap', 'protokol', 'cuci', 'tangan', 'anak', 'hepi', 'kasih', 'makan', 'kelinci', 'kambing', 'spot', 'foto', 'cantik']"
"Bayar tiketnya musti cash ya, @30 000 per orang.

Cocok bawa keluarga bisa mengenal flora dan fauna, kalo kamu demen foto foto ya …","['bayar', 'tiket', 'musti', 'cash', 'ya', 'orang', 'cocok', 'bawa', 'keluarga', 'kenal', 'flora', 'fauna', 'kalo', 'demen', 'foto', 'foto', 'ya', '']"
"Bagus dan banyak yg berkunjung.
selain bisa buata anak anak bisa juga untuk orang dewasa.
ada kebun binatangnya dan ada tempat wisata keliling ke luar negeri. …","['bagus', 'yg', 'kunjung', 'buata', 'anak', 'anak', 'orang', 'dewasa', 'kebun', 'binatang', 'wisata', 'keliling', 'negeri', '']"
"Mini zoo. Walaupun nggk terlalu banyak, beberapa hewan kecil aja. Tp yg paling jadi daya tarik itu ada tempat buat foto bangunan buatannya.","['mini', 'zoo', 'nggk', 'hewan', 'aja', 'tp', 'yg', 'daya', 'tarik', 'foto', 'bangun']"
"Tempat wisata yang menarik untuk dikunjungi, ada banyak spot foto yang Instagramable dan pastinya cocok untuk anak-anak juga yang ingin berlibur sambil bermain dan belajar. Ada beberapa koleksi hewan seperti ular, kelinci, domba, dan juga bisa berkeliling menaiki kuda.","['wisata', 'tarik', 'kunjung', 'spot', 'foto', 'instagramable', 'cocok', 'anakanak', 'libur', 'main', 'ajar', 'koleksi', 'hewan', 'ular', 'kelinci', 'domba', 'keliling', 'kuda']"
"Tempat ini bagus untuk liburan keluarga, dan wisata edukasi.
Pengalaman berinteraksi langsung dengan hewan menjadi nilai plus (+) tempat ini. …","['bagus', 'libur', 'keluarga', 'wisata', 'edukasi', 'alam', 'interaksi', 'langsung', 'hewan', 'nilai', 'plus', '']"
"HTM tidak tahu. Akses sangat mudah karena berada dekat jl kaliurang. Sangat cocok utk mengajak anak ke sini karena ada mini zoo nya. Hewannya ada kelinci, kambing, burung, ular, kura². Utk yg dewasa ada bgn spot foto yg unik seperti di luar negeri (free). Ada mushola (kecil).","['htm', 'akses', 'mudah', 'jl', 'kaliurang', 'cocok', 'utk', 'ajak', 'anak', 'mini', 'zoo', 'nya', 'hewan', 'kelinci', 'kambing', 'burung', 'ular', 'kura', 'utk', 'yg', 'dewasa', 'bgn', 'spot', 'foto', 'yg', 'unik', 'negeri', 'free', 'mushola']"
"Agro Tourism Bhumi Merapi adalah tempat wisata baru yang ada di area Gunung Merapi.
Harga tiket masuk seingat saya 25K/ orang. Anak usia 2 tahun ke atas sudah …","['agro', 'tourism', 'bhumi', 'rapi', 'wisata', 'area', 'gunung', 'rapi', 'harga', 'tiket', 'masuk', 'k', 'orang', 'anak', 'usia', '']"
"Cocok untuk anak-anak, tiket bisa ditukar dengan susu segar. Fasilitas lengkap, petugasnya sangat ramah dan menjelaskan tentang setiap hewan dengan baik serta penuh wawasan. Lokasi cukup strategis utk ditempuh. Mantap.","['cocok', 'anakanak', 'tiket', 'tukar', 'susu', 'segar', 'fasilitas', 'lengkap', 'tugas', 'ramah', 'hewan', 'penuh', 'wawas', 'lokasi', 'strategis', 'utk', 'tempuh', 'mantap']"
"Tempatnya keren, meskipun waktu dibagian kandang burung unta terdapat bau tidak sedap dari kotorannya. Kalau bisa kandang burung untanya diberi pembatas, karena saya rasa anak-anak bisa saja masuk kedalamnya atau burung unta melukai pengunjung karena tidak ada penghalang","['keren', 'kandang', 'burung', 'unta', 'bau', 'sedap', 'kotor', 'kandang', 'burung', 'unta', 'batas', 'anakanak', 'masuk', 'burung', 'unta', 'luka', 'unjung', 'halang']"
Agro wisata bhumi merapi adalah salah satu destinasi wisata di jogja yang ramah anak dan cocok untuk orang dewasa. …,"['agro', 'wisata', 'bhumi', 'rapi', 'salah', 'destinasi', 'wisata', 'jogja', 'ramah', 'anak', 'cocok', 'orang', 'dewasa', '']"
"Wisata alami, terbagi menjadi beberapa spot. Beberapa satwa bisa dinikmati, berfoto bersama burung hantu, area kelinci, rusa , rumah Hobit juga area Langlang Buana spot berrfoto ala Santorini 👌 …","['wisata', 'alami', 'spot', 'satwa', 'nikmat', 'foto', 'burung', 'hantu', 'area', 'kelinci', 'rusa', 'rumah', 'hobit', 'area', 'langlang', 'buana', 'spot', 'berrfoto', 'ala', 'santorini', '', '']"
"Bhumi merapi cocok utk acara rekreasi keluarga. Datang pas weekdays spy tidak terlalu crowded. Tiket 30k. Lokasi bersih, tertata rapi, kamar mandi juga OK. Banyak spot foto yg menarik, cocok buat yg suka foto2. Area Santorini dan Lang Lang Buana banyak spot foto yg menarik. Harus bergantian utk fotonya.","['bhumi', 'rapi', 'cocok', 'utk', 'acara', 'rekreasi', 'keluarga', 'pas', 'weekdays', 'spy', 'crowded', 'tiket', 'k', 'lokasi', 'bersih', 'tata', 'rapi', 'kamar', 'mandi', 'ok', 'spot', 'foto', 'yg', 'tarik', 'cocok', 'yg', 'suka', 'foto', 'area', 'santorini', 'lang', 'lang', 'buana', 'spot', 'foto', 'yg', 'tarik', 'ganti', 'utk', 'foto']"
"Cocok untuk rekreasi keluarga disini ada spot foto, binatangnya juga banyak, petugasnya ramah2, anak2 juga sekalian belajar","['cocok', 'rekreasi', 'keluarga', 'spot', 'foto', 'binatang', 'tugas', 'ramah', 'anak', 'ajar']"
"Tempat wisata anak, remaja dan dewasa kesini hanya untuk foto-foto. Untuk langlang buana, wahana barunya masih terlalu kecil sih, masih minim spot fotonyaa apalagi banyak pengunjung. Mushola untuk level ""tempat rekreasi"" juga masih belum memadai.","['wisata', 'anak', 'remaja', 'dewasa', 'kesini', 'fotofoto', 'langlang', 'buana', 'wahana', 'sih', 'minim', 'spot', 'fotonyaa', 'unjung', 'mushola', 'level', 'rekreasi']"
"Tempat wisata untuk foto foto. Banyak obyek foto mulai dari fauna (kuda, ular, komodo dll) dan model bangunan unik. ada juga makanan kecil/Snack dan minuman.","['wisata', 'foto', 'foto', 'obyek', 'foto', 'fauna', 'kuda', 'ular', 'komodo', 'dll', 'model', 'bangun', 'unik', 'makan', 'kecilsnack', 'minum']"
"Tiket masuk 20rb/orng untuk tiket parkir 3rb
Kasih makan kelinci 2500 kasih susu kambinh 5000....suasanany tidak terlalu rame jdi asyik... Dr luar kelihatan kecil ternyata setelah berkeliling lumayan juga …","['tiket', 'masuk', 'rborng', 'tiket', 'parkir', 'rb', 'kasih', 'makan', 'kelinci', 'kasih', 'susu', 'kambinh', 'suasanany', 'rame', 'jdi', 'asyik', 'dr', 'lihat', 'nyata', 'keliling', 'lumayan', '']"
"Cocok untuk menemani liburan anak2. Tiket dapat ditukarkan dengan susu. Tempat luas, hawa Kaliurang yang sejuk juga membuat nyaman","['cocok', 'tani', 'libur', 'anak', 'tiket', 'tukar', 'susu', 'luas', 'hawa', 'kaliurang', 'sejuk', 'nyaman']"
"Untuk keluarga yang mau liburan hemat bisa kunjungi tempat ini karna htm nya cukup terjangkau yaitu dengan 25ribu bisa masuk ketempat ini. Didalamnya banyak berbagai edukasi mengenai hewan-hewan seperti luwak, musang, reptil, dan lain-lain. …","['keluarga', 'libur', 'hemat', 'kunjung', 'karna', 'htm', 'nya', 'jangkau', 'ribu', 'masuk', 'edukasi', 'kena', 'hewanhewan', 'luwak', 'musang', 'reptil', 'lainlain', '']"
"Wisata nya lumayan rapi, parkir luas, pelayanan sangat baik, hewan peliharaannya dak terlalu ramai (lumayan untuk anak-anak mengenal hewan). Hanya saran, kasian kucingnya yang dikamdang karena kandangnya agak kecil...","['wisata', 'nya', 'lumayan', 'rapi', 'parkir', 'luas', 'layan', 'hewan', 'pelihara', 'dak', 'ramai', 'lumayan', 'anakanak', 'kenal', 'hewan', 'saran', 'kasi', 'kucing', 'dikamdang', 'kandang']"
"HTM weekday 30.000
Tempat Hewan2 nya kurang terawat usang gitu
Spot foto nya aja keren keren …","['htm', 'weekday', 'hewan', 'nya', 'awat', 'usang', 'gitu', 'spot', 'foto', 'nya', 'aja', 'keren', 'keren', '']"
"saat cocok untuk wisata keluarga ...ada berbagai macam fauna seperti kelinci,burung,kucing Ras,macam macam musang dll...mempunyai sejumlah spot foto yang pastinya instragamable banget..","['cocok', 'wisata', 'keluarga', 'fauna', 'kelinciburungkucing', 'rasmacam', 'musang', 'dllmempunyai', 'spot', 'foto', 'instragamable', 'banget']"
"Tempat wisata yg cocok untuk keluarga, untuk anak2 ada mini zoo nya, bisa lihat domba, kambing, kelinci, rusa, bebek, dll. Untuk anak remaja ada langlang buana yg bagus banget untuk foto2 Instagramable, banyak spot foto yg bagus, seperti …","['wisata', 'yg', 'cocok', 'keluarga', 'anak', 'mini', 'zoo', 'nya', 'lihat', 'domba', 'kambing', 'kelinci', 'rusa', 'bebek', 'dll', 'anak', 'remaja', 'langlang', 'buana', 'yg', 'bagus', 'banget', 'foto', 'instagramable', 'spot', 'foto', 'yg', 'bagus', '']"
"Suasananya nyaman, ada minizoo, dengan harga tiket terjangkau (cuma harus uang tunai).","['suasana', 'nyaman', 'minizoo', 'harga', 'tiket', 'jangkau', 'uang', 'tunai']"
"Tempatnya bagus cocok buat anak"" mengenal hewan tapi sayang bgt harga makanannya agak mahal, masak es teh satu harganya 10k","['bagus', 'cocok', 'anak', 'kenal', 'hewan', 'sayang', 'bgt', 'harga', 'makan', 'mahal', 'masak', 'es', 'teh', 'harga', 'k']"
"Kalau Anda lagi liburan di Yogyakarta, ada lho tempat seru yang sayang kalau enggak dikunjungin bersama anak-anak. Terletak di daerah utara Jogja tepatnya di Jalan Kaliurang KM 20. Namanya Bhumi Merapi. …","['libur', 'yogyakarta', 'lho', 'seru', 'sayang', 'dikunjungin', 'anakanak', 'letak', 'daerah', 'utara', 'jogja', 'jalan', 'kaliurang', 'km', 'nama', 'bhumi', 'rapi', '']"
"Dateng kesini kebetulan pas lagi libur lebaran, untuk tiket masuknya 35k (anak diatas 2thn sudah dihitung) udah termasuk semua fasilitas. Ada mini zoo juga, cocok kalo bawa anak kecil. …","['dateng', 'kesini', 'pas', 'libur', 'lebaran', 'tiket', 'masuk', 'k', 'anak', 'thn', 'hitung', 'udah', 'masuk', 'fasilitas', 'mini', 'zoo', 'cocok', 'kalo', 'bawa', 'anak', '']"
"Wisata kekinian, wajib bgt mampir kalo ke joga.. Buat foto2 cantik di spot mirip santorini 😄💕 serasa melanglang buana 😄 …","['wisata', 'wajib', 'bgt', 'mampir', 'kalo', 'joga', 'foto', 'cantik', 'spot', 'santorini', '', 'serasa', 'langlang', 'buana', '', '']"
Alhamdulillah edukasi hewan buat anak2 dan dewasa. Dan banyak tempat sampah. Ada larangan tidak boleh merokok.,"['alhamdulillah', 'edukasi', 'hewan', 'anak', 'dewasa', 'sampah', 'larang', 'rokok']"
"Tempatnya lumayan luas, parkir juga luas. Disini bisa foto foto dengan beberapa jenis hewan, kelinci, aneka burung, kura kura dll
Ada juga resto bagi yang hendak mengisi perut. …","['lumayan', 'luas', 'parkir', 'luas', 'foto', 'foto', 'jenis', 'hewan', 'kelinci', 'aneka', 'burung', 'kura', 'kura', 'dll', 'resto', 'isi', 'perut', '']"
Akses kelokasi agro ini gampang bgt buat mobil jg. Tiket masuk agro 20k/org free 1gls susu didalem agro ada spot foto sendiri 10k/org parkir 2k/motor untuk mobil kutang tau ya. Musholla didepan dkt parkir toilet ddalem ada. Cocok bgt buat wisata keluarga buat anak² dewasa cocok segala usia,"['akses', 'lokasi', 'agro', 'gampang', 'bgt', 'mobil', 'jg', 'tiket', 'masuk', 'agro', 'korg', 'free', 'gls', 'susu', 'dalem', 'agro', 'spot', 'foto', 'korg', 'parkir', 'kmotor', 'mobil', 'kutang', 'tau', 'ya', 'musholla', 'dkt', 'parkir', 'toilet', 'ddalem', 'cocok', 'bgt', 'wisata', 'keluarga', 'anak', 'dewasa', 'cocok', 'usia']"
"Naahh ini sangat rekomen banget buat ngajak anak2 belajar kenalam sama berbagai hewan.
Bukan hanya itu disana juga ada mini nursery alias tempat pembibitan bunga dan …","['naahh', 'rekomen', 'banget', 'ngajak', 'anak', 'ajar', 'nalam', 'hewan', 'mini', 'nursery', 'alias', 'bibit', 'bunga', '']"
"Tempatnya sejuk dan bersih banget. Banyak kegiatan edukasi untuk anak anak seperti interaksi dengan hewan hewan lucu, memberi makan, berfoto bersama, naik kuda, dan petugasnya baik baik. Spot untuk foto pun banyaak sekali dan semuanya …","['sejuk', 'bersih', 'banget', 'giat', 'edukasi', 'anak', 'anak', 'interaksi', 'hewan', 'hewan', 'lucu', 'makan', 'foto', 'kuda', 'tugas', 'spot', 'foto', 'banyaak', '']"
"Tempat yang lagi hits, parkir motor bayar 3000 dan tiket masuk di weekday (selasa) bayar 25.000 dan jika membawa kamera digital, dslr, mirrorless bayar juga 50.000 atau bisa dititpkan. Parkir luas, hawa dingin karna ada di lereng merapi …","['hits', 'parkir', 'motor', 'bayar', 'tiket', 'masuk', 'weekday', 'selasa', 'bayar', 'bawa', 'kamera', 'digital', 'dslr', 'mirrorless', 'bayar', 'dititpkan', 'parkir', 'luas', 'hawa', 'dingin', 'karna', 'lereng', 'rapi', '']"
"Destinasi ecotourism yang cocok untuk anak-anak. Meskipun bukan murni kebun binatang, di tempat ini anak-anak dapat mengenal beberapa jenis hewan dan memberi makan hewan diantaranya kelinci, kambing, rusa, bebek, merpati, kuda, dan domba. …","['destinasi', 'ecotourism', 'cocok', 'anakanak', 'murni', 'kebun', 'binatang', 'anakanak', 'kenal', 'jenis', 'hewan', 'makan', 'hewan', 'kelinci', 'kambing', 'rusa', 'bebek', 'merpati', 'kuda', 'domba', '']"
Favorit sekali tempat ini... Murah.. Dan untuk pengunjung balita ini sudah memuaskan. karena kita bebas berinteraksi ke semua satwa. Mungkin memang ga sebagus gembira loka atau taman hiburan lain.. Tetapi experience yang diberikan tempat ini bisa melebihi taman hiburan lain... Great Job,"['favorit', 'murah', 'unjung', 'balita', 'muas', 'bebas', 'interaksi', 'satwa', 'ga', 'bagus', 'gembira', 'loka', 'taman', 'hibur', 'experience', 'taman', 'hibur', 'great', 'job']"
Lokasi nya aksesnya mudah...binatangnya lumayan bagus n lengkap bt bocil2..cm mau kasih masukan aja..dijaman serba cashless ini knp disini bayar masuknya cm nerima cash..agak bingung jg bt yg terbiasa cashless..sekian..makasih,"['lokasi', 'nya', 'akses', 'mudahbinatangnya', 'lumayan', 'bagus', 'n', 'lengkap', 'bt', 'bocilcm', 'kasih', 'masuk', 'ajadijaman', 'serba', 'cashless', 'knp', 'bayar', 'masuk', 'cm', 'nerima', 'cashagak', 'bingung', 'jg', 'bt', 'yg', 'cashlesssekianmakasih']"
"Ada mini zoo.foto sm binturong, main sama kelinci, ada utk outbound, paling suka yg Santorini utk spot foto.lokasi mudah di jangkau deket jln raya","['mini', 'zoofoto', 'sm', 'binturong', 'main', 'kelinci', 'utk', 'outbound', 'suka', 'yg', 'santorini', 'utk', 'spot', 'fotolokasi', 'mudah', 'jangkau', 'deket', 'jln', 'raya']"
"Tiket masuk agak ga jelas, bisa aja ga bayar kalo ada rombongan lain, tiket tidak diperiksa oleh petugas. Bagus buat yang suka foto ala2 di santorini, ada hewan2 juga buat anak-anak","['tiket', 'masuk', 'ga', 'aja', 'ga', 'bayar', 'kalo', 'rombong', 'tiket', 'periksa', 'tugas', 'bagus', 'suka', 'foto', 'ala', 'santorini', 'hewan', 'anakanak']"
Tempat seru utk anak2 main sama hewan. Dan ada byk spot selfie di ini... tarif masuk terjangkau hanya 35k..,"['seru', 'utk', 'anak', 'main', 'hewan', 'byk', 'spot', 'selfie', 'tarif', 'masuk', 'jangkau', 'k']"
"Menurutku, tempat ini cocok buat liburan bersama keluarga. Sebenarnya konsep mini zoo nya aku suka ditambah hawa di sekitar tempat ini cukup sejuk tapi ketika hujan agak cukup merepotkan karena minimnya tempat untuk berteduh","['cocok', 'libur', 'keluarga', 'konsep', 'mini', 'zoo', 'nya', 'suka', 'hawa', 'sejuk', 'hujan', 'repot', 'minim', 'teduh']"
"Sukaaaa bangeet kesini. Dgn tiket masuk 35ribu/org..kita bisa mendapatkan tempat wisata yg sejuk, binatang2 yg cute dan spot foto2 yg cantik2...pegawai semuanya ramah..toilet bersih. T4 maem juga ada. Pokoknya ga rugi berwisata kesini. Anak2 TK juga banyak yg kesini secara rombongan. Kereeeen👍👍 …","['sukaaaa', 'bangeet', 'kesini', 'dgn', 'tiket', 'masuk', 'ribuorgkita', 'wisata', 'yg', 'sejuk', 'binatang', 'yg', 'cute', 'spot', 'foto', 'yg', 'cantikpegawai', 'ramahtoilet', 'bersih', 't', 'maem', 'pokok', 'ga', 'rugi', 'wisata', 'kesini', 'anak', 'tk', 'yg', 'kesini', 'rombong', 'kereeeen', '']"
"Untuk harga 35.000 sangat worth it untuk dikunjungi.
Area sangat terawat
Banyak petugas …","['harga', 'worth', 'it', 'kunjung', 'area', 'awat', 'tugas', '']"
"Agrowisata yang banyak berisi hewan juga, tempat wisata ramah anak","['agrowisata', 'isi', 'hewan', 'wisata', 'ramah', 'anak']"
"Tempatnya bagus, tapi sayangnya ramai yaa di objek fotonya di langlang buana. Perpaduan alam ada satwa dan bangunan langlang buana yang dibangun mirip suasana di luar negeri untuk objek berfoto. Kalau bawa kamera slr kena cas yaa, jadi fotofotonya pakai hape ajaa hehe.","['bagus', 'sayang', 'ramai', 'yaa', 'objek', 'foto', 'langlang', 'buana', 'padu', 'alam', 'satwa', 'bangun', 'langlang', 'buana', 'bangun', 'suasana', 'negeri', 'objek', 'foto', 'bawa', 'kamera', 'slr', 'kena', 'cas', 'yaa', 'fotofotonya', 'pakai', 'hape', 'ajaa', 'hehe']"
"kesini 2x, karna dulu msh bnyak kelincinya, n ada kolam tangkap ikan. tp sayang td kesana kelinci nya tinggal segelintir, kolam ikan juga dah dirubah, lebih fokus ke area lang lang buana yg notabene untuk area foto2. utk harga tiket mustinya berbayar full utk anak 3th ke atas bukan 1 th ke atas.","['kesini', 'x', 'karna', 'msh', 'bnyak', 'kelinci', 'n', 'kolam', 'tangkap', 'ikan', 'tp', 'sayang', 'td', 'kesana', 'kelinci', 'nya', 'tinggal', 'gelintir', 'kolam', 'ikan', 'dah', 'rubah', 'fokus', 'area', 'lang', 'lang', 'buana', 'yg', 'notabene', 'area', 'foto', 'utk', 'harga', 'tiket', 'mustinya', 'bayar', 'full', 'utk', 'anak', 'th', 'th']"
"HTM 30rb
tempat yg bagus untuk anak & keluarga.
ada tempat hewan2, rumah kurcaci, dan ada tempat seperti santorini. …","['htm', 'rb', 'yg', 'bagus', 'anak', 'keluarga', 'hewan', 'rumah', 'kurcaci', 'santorini', '']"
"Makin bagus dr terakhir aku k sni,
Rame tp tmpatnya luas jd tetap nyaman
Macam binatangnya makin banyakk skrg …","['bagus', 'dr', 'k', 'sni', 'rame', 'tp', 'tmpatnya', 'luas', 'jd', 'nyaman', 'binatang', 'banyakk', 'skrg', '']"
"Sebelom ke Santorini beneran, mampir Santorini Jogjakarta dulu kuy!
Banyak spot instagramable, pas mampir pas cuaca mendung, gerimis mengundang, ahh bikin syahduuu 😍 …","['bom', 'santorini', 'beneran', 'mampir', 'santorini', 'jogjakarta', 'kuy', 'spot', 'instagramable', 'pas', 'mampir', 'pas', 'cuaca', 'mendung', 'gerimis', 'undang', 'ahh', 'bikin', 'syahduuu', '', '']"
"Asikk dan seru,anak anak banyak cerita setelah pulang dari sini,ketika mereka main kelinci si adiknya di gigit sama musang,untung tidak robek hanya bedarah sedikit🤭🤭,recomen lah bwt pngetahuan hewan untuk anak anak …","['asikk', 'seruanak', 'anak', 'cerita', 'pulang', 'siniketika', 'main', 'kelinci', 'si', 'adik', 'gigit', 'musanguntung', 'robek', 'bedarah', 'sedikit recomen', 'bwt', 'pngetahuan', 'hewan', 'anak', 'anak', '']"
"Koleksi binatangnya bagus""👍spot fotonya bagus""dan keren. Sarannya datang pagi biar gak antri foto …","['koleksi', 'binatang', 'bagus spot', 'foto', 'bagusdan', 'keren', 'saran', 'pagi', 'biar', 'gak', 'antri', 'foto', '']"
Bagus tempatnya. Kirain cuma spot foto doang. Ternyata ada mini zoo juga. Keren banget. Pegawainya juga ramah2. Tempat sangat luas. Recommended banget buat liburan bareng keluarga. Maybe bisa ambil hari biasa kalau mau kesini. Karna aku …,"['bagus', 'kirain', 'spot', 'foto', 'doang', 'nyata', 'mini', 'zoo', 'keren', 'banget', 'pegawai', 'ramah', 'luas', 'recommended', 'banget', 'libur', 'bareng', 'keluarga', 'maybe', 'ambil', 'kesini', 'karna', '']"
"Tempat bersih dan banyak spot foto yang luar biasa. Tempat makannya juga nyaman, tidak kehujanan atau kepanasan. Puas banget.","['bersih', 'spot', 'foto', 'makan', 'nyaman', 'hujan', 'panas', 'puas', 'banget']"
"Wisata alam main kelinci, naik kuda, kasih minum domba, liat kura2 dan reptil, luwak, ada rumah Hobbit dan rumah kuno bagus buat foto....nuansa taman....tiket masuk 20rb/pax.dapat susu segar","['wisata', 'alam', 'main', 'kelinci', 'kuda', 'kasih', 'minum', 'domba', 'liat', 'kura', 'reptil', 'luwak', 'rumah', 'hobbit', 'rumah', 'kuno', 'bagus', 'fotonuansa', 'tamantiket', 'masuk', 'rbpaxdapat', 'susu', 'segar']"
"Preferensi wisata buat yang lagi liburan di jogja, aksesnya mudah, HTM 30k per orang, kondisi new normal saat ini setiap pengunjung dibatasi waktu selama satu jam (prosedural). Konsepnya tematik ada garden, mini zoo, exterior ala2 santorini, instagenic banget.","['preferensi', 'wisata', 'libur', 'jogja', 'akses', 'mudah', 'htm', 'k', 'orang', 'kondisi', 'new', 'normal', 'unjung', 'batas', 'jam', 'prosedural', 'konsep', 'tematik', 'garden', 'mini', 'zoo', 'exterior', 'ala', 'santorini', 'instagenic', 'banget']"
"Cocok buat anak-anak
Banyak pepohonan jd adem
Banyak spot foto …","['cocok', 'anakanak', 'pohon', 'jd', 'adem', 'spot', 'foto', '']"
"Tempat nya sangat instagrammable, banyak spot foto HTM terjangkau karena ada mini zoo nya juga","['nya', 'instagrammable', 'spot', 'foto', 'htm', 'jangkau', 'mini', 'zoo', 'nya']"
"Tempatnya bagus, ada beberapa hewan juga yang dipelihara seperti burung, kuda, ular dll. Jadi tempat rekreasi untuk keluarga maupun teman or pasangan. Dan tentu spot fotonya banyak, jadi bisa fotoan sm hewan or di spot foto Santorini (berasa di luar negeri) hihiw","['bagus', 'hewan', 'pelihara', 'burung', 'kuda', 'ular', 'dll', 'rekreasi', 'keluarga', 'teman', 'or', 'pasang', 'spot', 'foto', 'foto', 'sm', 'hewan', 'or', 'spot', 'foto', 'santorini', 'asa', 'negeri', 'hihiw']"
"Tempatnya asri dengan sejuknya udara pegunungan,tempat swapoto yg lumayan bagus dengan nuansa eropa
Tempat makan/resto juga tersedia dan ada kebun binatang mini ,cokok untuk …","['asri', 'sejuk', 'udara', 'pegunungantempat', 'swapoto', 'yg', 'lumayan', 'bagus', 'nuansa', 'eropa', 'makanresto', 'sedia', 'kebun', 'binatang', 'mini', 'cokok', '']"
"agrowisata bhumi merapi kaliurang cocok buat wisata keluarga, dengan 35ribu anak anak udah bisa bermain dan berinteraksi dengan berbagai macam hewan seperti kucing,burung,iguana,kelinci,dan menunggang kuda,untuk yg dewasa bisa berfoto2 di spot2 seperti bakerstreet,santorini,alpenhouse, disini ada 5 restonyg tersebar diseluruh area","['agrowisata', 'bhumi', 'rapi', 'kaliurang', 'cocok', 'wisata', 'keluarga', 'ribu', 'anak', 'anak', 'udah', 'main', 'interaksi', 'hewan', 'kucingburungiguanakelincidan', 'tunggang', 'kudauntuk', 'yg', 'dewasa', 'foto', 'spot', 'bakerstreetsantorinialpenhouse', 'restonyg', 'sebar', 'area']"
"Harga tiket terjangkau, parkir luas, tempat bersih. koleksi binatangnya mmg tdk banyak krn hanya seperti mini zoo.","['harga', 'tiket', 'jangkau', 'parkir', 'luas', 'bersih', 'koleksi', 'binatang', 'mmg', 'tdk', 'krn', 'mini', 'zoo']"
"Tiket masuk murah per orang 20.000, dan untuk tiket masuk bisa dtukarkan dengan segelas kecil susu kambing sepertinya,  berhubung saya kesana saat cuaca mendung, jadi enak karena ga panas,  hanya saja karena tanah jadi sedikit becek da. …","['tiket', 'masuk', 'murah', 'orang', 'tiket', 'masuk', 'dtukarkan', 'gelas', 'susu', 'kambing', 'hubung', 'kesana', 'cuaca', 'mendung', 'enak', 'ga', 'panas', 'tanah', 'becek', 'da', '']"
"Spot foto banyak, tempat nyaman, pelayanan ramah, area cocok untuk keluarga, harga sangat murah.","['spot', 'foto', 'nyaman', 'layan', 'ramah', 'area', 'cocok', 'keluarga', 'harga', 'murah']"
"Masi ada yang dibangun, lumayan buat edukasi anak, ngasi makan binatang, horse riding, reptil area.. enaknya sih sore biar ga panassh. Kmrn anakku jg ga betah krn panas banget.","['mas', 'bangun', 'lumayan', 'edukasi', 'anak', 'ngasi', 'makan', 'binatang', 'horse', 'riding', 'reptil', 'area', 'enak', 'sih', 'sore', 'biar', 'ga', 'panassh', 'kmrn', 'anak', 'jg', 'ga', 'betah', 'krn', 'panas', 'banget']"
"Baru pertama ke sini, acara family gathering. Suka sekali suasananya, area luas, sejuk.. banyak spot foto, mini zoo sangat disukai anak-anak, juga aktivitas kyk main air cari ikan, belajar nanam bibit juga. Petugasnya ramah-ramah banget","['acara', 'family', 'gathering', 'suka', 'suasana', 'area', 'luas', 'sejuk', 'spot', 'foto', 'mini', 'zoo', 'suka', 'anakanak', 'aktivitas', 'kyk', 'main', 'air', 'cari', 'ikan', 'ajar', 'nanam', 'bibit', 'tugas', 'ramahramah', 'banget']"
