review,label, , .1, .2, .3, .4, .5, .6
"Tempat wisata bagus ,tiket terjangkau,kalo pas weekend rame banget jadi mesti gantian kalo mau foto",Positif, , , , , , , 
"Masuk ke spot ini gantian gtu setiap 10 mnt,  jadi bs agak longgar dan dapet viewnya juga..  Penjaganya ramah2 dan semoga lebih banyak spot foto..  Untuk tiketnya kmrin hari minggu harga 25/ pax tp ga tau di hari biasa",Positif, , , , , , , 
Kebersihan diperhatikan dan hrg utk balita hrsnya dibedakan. Krn yg nantinya ngajak balik ke tmpt ini lg pasti si anaknya bkn ortunya. Jadi balita itu kunci 'repeat ordernya'.,Negatif, , , , , , , 
"Saya rekomendasikan tempat ini untuk berwisata dengan keluarga tercinta.  Udaranya sejuk,  tempatnya bersih,  nyaman untuk membawa bayi dan balita.  Anda bisa naik kuda,  memberi susu ke kambing,  memberi makan kelinci,  memegang ular dan …",Positif, , , , , , , 
seru bangett main disiniii😍✨ …,Negatif, , , , , , , 
"Cocok untuk anak2 berwisata melihat Beberapa binatang, kelinci, kambing, ular, kuda. Tersedia juga makanan kelinci dan susu kambing dengan membayar 7000 rupiah, anak2 bisa memberi makan sendiri binatang disini, sedang untuk menunggang kuda …",Positif, , , , , , , 
"Tempat edukasi yang menyenangkan, bersih dan asri. Cocok bawa anak-anak ke sini. Untuk outbond juga seru. Harga tiket 20k sudah termasuk beri dot untuk kambing dan susu gratis 😍 …",Positif, , , , , , , 
"Saya kesini karna fokus sama santorini ini , usahakan kalo kesini pada hari biasa dan di atas  jam 3 supaya sepi jadi enak untuk foto2 tutup nya jam 5 terakhir 530 sore .",Positif, , , , , , , 
"Tmbah bagus ya tempatnya. Kids friendly bgt deh. Tp semenjak ada Lang2 Buana yg dtg lbh banyak anak2 ABG/anak muda buat hunfot selfie. Jd mlh terlalu rame pas di Lang2 nya inih,buat balita jd gak nyaman. Sebenere bagus ya ada spot selfienya,tp mlh kurang nyaman buat anak. Mungkin klo dtg pas gak weekens baru bs enjoy.",Negatif, , , , , , , 
Bt outbond anak2 bagus..lumayan asri..parkir luas n hrg tiket terjangkau...cm kmren pas outbond ada sedikit tdk nyaman mungkin krn kurang komunikasi tp gpp yg penting anak2ny seneng😊 …,Positif, , , , , , , 
"Alternatif tempat wisata di utara kota jogja. Masih teegolong baru sehingga masih belum semua wahana selesai dikerjakan. Cocok buat wisata edukasi bersama anak-anak. Ada banyak wahana edukasi seperti kelinci, kambing, reptil dll. Namun sayang tiketnya masih agak mahal karena belum semua wahanan esukasi selesai dikerjakan.",Positif, , , , , , , 
"Tempat tidak terlalu jauh dari kota Jogja, mendingan datang pagi pukul 09.00 WIB waktu buka karena masih sepi. Parkir mobil dan motor tersedia, HTM 30.000. Cocok untuk edukasi anak karena ada minizoo, playground, resto, dan spot foto. Semua …",Positif, , , , , , , 
Bagus utk mengenalkan dan mendekatkan anak dengan hewan. Tp kurang tersentuh sisi edukasinya. Dulu di awal justru ada pendamping yg memberi edukasi. Sekarang saat mulai ramai justru tidak ada. Moga berbenah terus.,Negatif, , , , , , , 
"Saya dtg kesana pas long weekend. Cukup rame tapi masih dapat parkir. Tiket masuknya 35rb per org.
Spot pertama yg terlihat ada kandang monyet dan beberapa musang. Tapi maaf, …",Negatif, , , , , , , 
"Salah satu tempat wisata Keluarga yg ada di Utara Kota Jogja,, tempat strategis mudah di jangkau, Parkir kendaraan luas,, Tempat nyaman untuk wisata keluarga terutama anak kecil krn bisa berinteraksi dgn hewan di sana,, silahkan mampir kalau singgah ke Jogja, bisa sekalian wisata ke Kaliurang krn searah 🙂 …",Positif, , , , , , , 
"Tempat wisatanya sebenarnya tidak terlalu besar, cukup untuk wisata berfoto.
Dan spot fotonya pun tidak hanya spot santorini (yg terkenal itu) tapi juga wisata memberi makan heean dan naik kuda yg cocok untuk anak. …",Positif, , , , , , , 
Tempat wisata baru di daerah kaliurang yogyakarta..untuk sampai ke lokasi ini sangat mudah..bisa menggunakan moda transportasi murah..dari malioboro bisa naik transyogya..pulang pergi dengan biaya pp7000 rupiah..untuk tiket masuknya 25ribu..kita sudah bisa menikmati lokasi indah untuk foto foto,Positif, , , , , , , 
"Tempat asyik buat anak2 main sambil belajar mengenal binatang 🐢🐇🐦🐏🐴🐍🐠
Asyik juga buat foto2 selfie...
Toilet banyak n bersih.... Handsoap ada dimana mana 👍👍 …",Positif, , , , , , , 
"Love it

Tempat favorit anak anak. Disini tenpatnya gak terlalu luas ya.. dan hewan hewan …",Positif, , , , , , , 
"Tempat wisata yg cocok untuk foto foto. Sangat banyak spot foto yg menarik.
Bisa bermain dengan beberapa satwa.
Harga tiket masuk relatif murah",Positif, , , , , , , 
"TERBAEE 😍😍😍
Lupa biaya masuknya berapa 30k kalau ngga salah, dah bisa main sama banyak hewann kalau kemarin aku nyoba nya kelinci, kucing, burung hantu, rusa, ular, …",Negatif, , , , , , , 
Tempat wisata baru di jogja. Protokol kesehatan diterapkan disini. Dibatasi jumlah pengunjung. Ketika akan masuk diminta untuk cuci tangan dan diukur suhu tubuh. Wajib mengenakan masker. Tiket masuk waktu saya berkunjung Rp.30.000 per …,Positif, , , , , , , 
"Tempat yg banyak spot fotonya, ada mini zoo juga, tempat sejuk dan luas, serta pemandangannya juga bagus.
Area parkir mobil lumayan luas,bis wisata juga bisa. Utk parkir motor aman dr …",Positif, , , , , , , 
"Tempat yang asik buat jalan-jalan, ngadem dan foto-foto. Memang agak jauh dari kota Yogya nya. Tapi ga salah deh kalau main ke sini.
Sayangnya waktu kebetulan mau hujan. Jadi kita buru-buru. Tempatnya terpelihara …",Negatif, , , , , , , 
Tempat wisata buatan dengan nuansa mini zoo dan santorini. Disarankan kesini sebelum dzuhur atau setelah ashar. Karena ketika siang hari matahari terlalu terik dan kurang nyaman dan kurang bagus hasilnya untuk berswafoto. …,Positif, , , , , , , 
"Tempat yg homey untuk anak-anak wisata, belajar dan bermain.banyak hewan mamalia dan reptil. Ada bianglala buat swat foto menarik. Menu cafenya juga enak. Pisang coklat dan tahu gorengnya.. oh iya free susu segelas dengan menukarkan tiket …",Positif, , , , , , , 
"Tempat liburan yang menyenangkan, cocok jika kesini bersama keluarga. Apalagi bersama anak2",Positif, , , , , , , 
"tempatnya bagus buat liburan,apalagi sama anak kecil bisa ngasih makan kelinci,nyusuin kambing,naik kuda,asyik pokoknya",Positif, , , , , , , 
"Bagus semua, tamannya bagus, luas areanya, banyak gazebo, banyak hewan, banyak toilet, parkir sepeda motor 3rb. Sayang musholanya kecil, antri dulu kalau mau pakai.",Positif, , , , , , , 
"Spot fotomya ala2 eropa gt lhooo, trs ada mini zoo nya juga seperti burung, domba ,,buat anak2 cocok lah  ,, saran tambah arena bermain anak2",Positif, , , , , , , 
"Masuk weekend 30k, muter nya Ndak jauh koq, ada satwa2 dan spot foto",Positif, , , , , , , 
"Tempat wisata yg lumayan ramah buat keluarga, di dalamnya cukup banyak spot foto yg instagramable, areanya gak terlalu luas, gak terlalu butuh waltu banyak untuk explore di dalamnya, kecuali kalau ramai yg bikin jadi antri di setiap spot …",Positif, , , , , , , 
"Masuk wisata disajikan dengan monyet2😀
kucing2, ular2, dan reptil lainnya..
yg bikin ga bosen kesini itu lingkungannya bersih, rapi, ga bau.. benar2 terawat …",Negatif, , , , , , , 
Spot photo keren ada mini zoo dan adem juga..,Positif, , , , , , , 
"HTM 30k free semua spot foto...puas bgt 👍👍
Rekomend buat liburan keluarga …",Positif, , , , , , , 
Spot asyik buat foto foto dan jalan jalan bareng keluarga dan teman. Untuk harga masih bersahabat,Positif, , , , , , , 
"Tempat wisata keluarga yang menawarkan beragam hiburan, ada hewan beraneka ragam serta bisa juga berkuda..dan tersedia spot foto yang menyajikan seperti suasana di luar negeri. Good lah...",Positif, , , , , , , 
wisata disini serasa di suasana eropa dengan gedung gedungnya yg khas banget eropanya santorini dan yang lain lainnya.ada wahana berkuda nya juga,Positif, , , , , , , 
"Kalau ada waktu kosong boleh juga dateng ke sini. Areanya luas, ada banyak tempat spot foto seperti area santorini. Selain itu ada kebun binatang kecilnya dengan berbagai macam hewan. Cocok buat bepergian bersama keluarga.",Positif, , , , , , , 
"Wisata bisa juga untuk outbound. Tempat nya tidak jauh dari jalan Kaliurang Km. 20 ±50meter sudah sampai.
Tiket masuk 20k/orang, tiket bisa ditukar dengan susu. …",Positif, , , , , , , 
"Tempat wisata dan edukasi bersama anak dan keluarga, random ketika menuju Kaliurang lihat papan tempat Agrowisata Bhumi Merapi ini gak terbayang apapun ya sebelumnya ternyata ketika kita masuk langsung disuguhi bagian binatang binatang dan …",Positif, , , , , , , 
"cocok bgt buat kalian yg suka poto2,,tempatnya inistagramablle ,,,buat anak2 juga ada hewan2lucu",Positif, , , , , , , 
"bagus tempatnya, adem, banyak pohon, ada mini zoo buat anak anak. ada kelinci dan bisa kasih makan, ada burung dan bisa diajak foto juga (ada penjaganya juga jd lebih safety), ada ular, burung unta, kucing. tempat spot fotonya juga banyak …",Positif, , , , , , , 
"spot foto + tempat wisata keluarga sangat ramah untuk anak kecil karna ada mini zoo nya..
saran kalau kesini sebelum jam 2 siang karna suka kadang kdg hujannn derass hehe …",Positif, , , , , , , 
"Anak saya senang sekali berkunjung kesini. Banyak aktivitas yg bisa dilakukan seperti memberi makan dan susu ke domba, memberi makan burung merpati , serta berkeliling area mini zoo melihat binatang. …",Positif, , , , , , , 
Tempatnya bagusssss bgt buat spot2 foto bareng keluarga. Anak2 pada betah main disini.,Positif, , , , , , , 
"Tempat ini sangat bagus buat edukasi anak-anak,, mulai dari berinteraksi dengan kelinci, kambing, kura-kura dll. Kalian bisa memberi makan kelinci,, meminumkan dot susu kambing, naik kuda bahkan berfoto-foto cantik di lingkungannya",Positif, , , , , , , 
"Harga tiketnya 30rb. Tempat yg lg rame apalagi buat yg suka foto. Kalau kesana harus sabar, soalnya beberapa spot foto harus gantian apalagi kalau hari libur. Ada tempat buat foto sama burung hantu atau musang, bayarnya sukarela. Bisa naik kuda juga atau ngasih makan burung.",Positif, , , , , , , 
"Tempatnya unik dan menarikk. Cocok untuk keluarga yang punya anak kecill. Disini bisa berinteraksi dengan hewan langsung. Bisa kasih makan, pegang hewan, naik kuda jg bisa …",Positif, , , , , , , 
"Tempat nya bersih & nyaman, tersedia mushola mini. Spot foto menarik",Positif, , , , , , , 
"Bagus bgt ternyata, banyak hewan-hewan cocok untuk edukasi anak-anak. Banyak juga spot foto yg unik",Positif, , , , , , , 
"Lokasinya enak bgt, ada bnyak hewan² buat yg bawa anak² pasti suka... tiket masuknya 35 rb.... anak dibatas 2 th dikenakan tiket 1 org",Positif, , , , , , , 
"Tempat cukup oke. Anak2 bisa berinteraksi langsung dengan binatang di sana dan ada beberapa kegiatan yang bisa dilakukan selain hanya melihat binatang di kandang. Ada kolam ikan untuk menangkap ikan sepuasnya dengan membayar 5rb, dan kolam …",Positif, , , , , , , 
"Tempatnya rindang,cocok buat cucu,anak anak,tua maupun muda.Ada mini zoonya dan area untuk bergaya foto yang luar biasa cakepnya....kapan kapan bakal kesana lagi.",Positif, , , , , , , 
"Tempat yang nyaman, edukatif, ramah anak. HTM termasuk murah banget seharga 20 ribu, kupon bisa ditukar dengan segelas susu. Lokasinya di belakang kantor desa Hargobinangun Pakem, ada plang di kiri jalan utk masuk area wisata. Kita bisa …",Positif, , , , , , , 
"Tempat rekreasi keluarga yang bagus sekali, ada berbagai hewan didalamnya.. anak-anak sangat suka, terutama area bermain kelinci. Tiket masuk bisa ditukar dengan susu kambing gratis di kantin. …",Positif, , , , , , , 
"Mau foto2 ala2 di luar negeri bisa banget disini, banyak banget tempat disediakan untuk ber swafoto..tiket cukup murah utk terusan cuma 25.000 per org...bakal betah disini,..seharian kurang deh... paling enak Dr pagi ya...biar ga ngantri buat foto di setiap spotnya..",Positif, , , , , , , 
"Tempatnya seru untuk mengajak anak-anak untuk mengenal berbagai binatang, mulai dari kelinci, burung, tupai, monyet, ular dll.
Selain itu kita juga bisa memberikan makan hewan yang ada dengan membeli sayuran …",Positif, , , , , , , 
Tempat bagus luas ada mini zoo nya ga jauh dari jalan raya tapi kalo masa pandemi kaya gini di cek jadwal buka tutup nya karna hari senin tutup .,Negatif, , , , , , , 
"Bagus , tapi rame bgt, TrUs mau foto bener2 antri jadi gaenak dilihat in banyak orang,
Ditambah lagi dong tempatnya",Negatif, , , , , , , 
"Walau masih soft opening dah lumayan banyak yg kesini...bagus buat anak2 belajar berternak dan mengenal binatang seperti kelinci, unggas, domba dll...tuk yg suka foto2 ala di luar negri ada spotnya loh...keren banget 😍👌👍 …",Positif, , , , , , , 
"29.05.2025 ada area mini zoo,santorini2 ala,pokoknya destinasi2 di yogyakarta smkn bnyk yg unik2,menarik,dan pastinya jogja itu ngangenin.",Negatif, , , , , , , 
"Tempat wisata yang cocok buat semua kalangan usia karena banyak hewan2, spot foto yang menarik, dan toko yang menjual makanan hingga souvenir di dalamnya",Positif, , , , , , , 
"Awalnya random aja cobain kesini waktu liburan keluarga ke jogja. Ternyata sehappy ituuuu.. tempatnya lengkap, ada zoo, bisa berkuda, bisa kasih makan hewan dan banyak spot foto yg instagramable banget. Orangtua happy, anak2 juga happy 😁❤️ …",Positif, , , , , , , 
"Akses sangat mudah masuk sedikit dari jalan raya, parkiran luass.
Wahana paling belakang paling bagus untuk foto2",Negatif, , , , , , , 
"Saya berkunjung ke sini pada libur lebaran kemarin. Saat itu saya membayar 35k/orang sebagai tiket masuk wisata. Saya mengantre, namun tidak mengalami antrean yang panjang. …",Negatif, , , , , , , 
"1. parkiran lumayan luas
2. kesini hari sabtu tapi tidak begitu ramai
3. banyak spot yg cocok buat foto foto tapi varian binatangnya kurang banyak",Positif, , , , , , , 
"Awalnya sih hanya utk wahana edukasi anak² TK dan SD, banyak macam binatang, tp skg jd nambah spot yg bs dipakai utk foto².. LangLangBuana dan Santorini ala².. Cuzzzz...
Tiket seharga 25rb..",Positif, , , , , , , 
Tempat edukasi yang baik mengenal satwa untuk anak. Tiket hanya Rp20ribu plus mendapatkan segelas susu. …,Positif, , , , , , , 
"Bagus buat spot foto. Tapi jika berkunjung saat liburan agak terganggu saat ambil foto, karna banyak yg mondar mandir dan ngantri foto di spot favorit 😍 …",Positif, , , , , , , 
"Bagus buat wisata edukasi anak""
Mungkin masukannya dibuat landmark yg lbh banyak buat spot foto",Positif, , , , , , , 
"Bagus tempatnya, ada mini zoo juga, cocok untuk anak dan keluarga bisa foto dan interaksi dengan hewan, dan banyak spot utk foto yg instagramable",Positif, , , , , , , 
"Bagus

Untuk hewan ada burung 🐦, ular, kura kura dst …",Positif, , , , , , , 
"Tempat parkir luas.
Bersih.
Banyak spot foto menarik. …",Positif, , , , , , , 
"Tempat bagus buat spot foto2 cantik. Instagramable. Highlight : Santorini, London.
Buat yg bawa anak jg bisa kasi makan kelinci, merpati dan foto dg burung hantu dan kakak tua.",Positif, , , , , , , 
"Tempat benar2 bagus, asri, lengkap smua ada dr zoo sampai ke rumah2an, lorong2nya bagus,, super perfect❤❤",Positif, , , , , , , 
"The place is delightful. Udaranya sejuk karena ada di kaki gunung Merapi. Buat anak-anak, mereka bisa coba 'animal feeding' rusa, anak kambing, burung dara.
Buat yang hobi foto, langlang buana nya cocok. Bisa foto ala-ala di Santorini.
Buat yang suka reptil, Boa albinonya tenang banget. Jadi diangkat dan diajak foto gak berontak.",Positif, , , , , , , 
"SERU BGTTT! ngeliat banyak hewan yang terawat, tiap section hewan juga ada penjaga yang bantu jelasin mengenai hewan hewan itu dgn Sgt ramahh. Suka bgt juga karena ada kucing huhu terus banyak spot foto yang lucu, buat harga makanan …",Positif, , , , , , , 
"Tempatnya bagus, harga tiket terjangkau, bersih dan terawat. Banyak sarana mendekatkan anak dg alam dan binatang, anak2 bisa berinteraksi langsung dengan binatang seperti kelinci, musang, kura-lura, ular, kambing. Ada mini playland juga, bisa naik kuda. Sehabis lelah bisa nuker tiket dg susu segar. Patut dicoba",Positif, , , , , , , 
"Tempat wisata yang ramah anak. Cocok untuk yang mau foto prewedding, foto ala² luar negri dengan harga tiket Tidak murah tapi cukup terjangkau. Saran datang ke sini jangan saat waktu liburan / tanggal merah akan sulit mendapatkan view foto …",Positif, , , , , , , 
"Tempat wisata yg cocok buat anak""..selain bisa mengenal alam & binatang..jg bisa serasa jalan"" di Eropa..Terletak di daerah kaliurang atas Sleman..lereng gunung merapi..Recom bangett tempat..jangan lupa mampir y😁😁 …",Positif, , , , , , , 
"Recommended place to visit!
Bawa anak-anak dan keluarga atau pun pasangan sangat oke untuk dicoba. Tempatnya menyenangkan dan banyak spot foto, tempatnya luas, ada restonya juga, kamar …",Positif, , , , , , , 
"Rekomendasi wisata untuk anak-anak ataupun dewasa dengan tiket masuk 30k. Bisa untuk spot foto yang aesthetic, ada mini zoo nya jadi bisa sambil kasih makan hewan juga.",Positif, , , , , , , 
"Tempat liburan dan edukasi anak, tempatnya bersih, tempat parkir luas, ada mushola. Tiket masuk 20k",Positif, , , , , , , 
"Anak saya suka kesini krn bnyk hewannya, mamanya suka karena bnyk spot foto bagus,,,,",Positif, , , , , , , 
"Tempatnya keren ada kebon binatang mini, ada lalang buana seperti di yunani, tiket masuknya 30rb",Positif, , , , , , , 
Tempat yang sangat bagus untuk wisata bersama keluarga. Banyak spot spot untuk foto dan juga satwa-satwa yang bisa kita lihat. Namun perlu diperhatikan apabila datang pada siang hari ada baiknya membawa topi atau payung dan juga air minum …,Positif, , , , , , , 
"Lokasi mudah ditemukan, parkir luas dan tiket masuk 35 rb per orang. Hmm lebih cocok untuk keluarga dengan anak-anak kecil sih karena fokusnya minizoo sama tempat foto² gitu 😅😅 Suasana cukup teduh yaa masih banyak pepohonan, trus bersih jg …",Negatif, , , , , , , 
"Wisata seru...banyak spot foto kekinian,ada hewan"" lucu.kayak burung Macau,beo,Nuri,owl.binturong,rusa,burung unta,B2,dll banyak deh.toilet juga bersih dan banyak.areanya banyak yg adem",Positif, , , , , , , 
"Agrowisata Bhumi Mrtapi adalah menu wisata berbeda yang disajikan di Kota Yogyakarta. Di tempat ini, kita bisa berinteraksi dengan berbagai macam satwa. Selain itu, kita juga bisa berfoto ria di berbagai spot foto ala di Santorini.",Positif, , , , , , , 
"saya ke wisata ini tgl 31 desember 2023
tiket masuk idr 35rb/orang
parkir travel idr 10rb …",Positif, , , , , , , 
"cakep bangeeeet
jalan dikit cekrek, noleh bentar cekrek, liat belakang cekrek, pokonya spot foto dimana ajaaaaaa …",Positif, , , , , , , 
"Hujan bun pas kesini.. Sedih deh banyak spot yg masih pengen di dokumentasikan. Berhubung udah lepek, dan sore jd mau ga mau Explore seadanya 😭😭😭
Oia disini paket komplit sihh, spot foto dapet, wisata edukasi hewan juga dapet, …",Positif, , , , , , , 
"Tempat cukup luas dan ada beberapa konsep wisata. Ada hewan"", ada spot untuk foto"", dan ada spot untuk sekedar menikmati pemandangan. Di dalam juga ada restonya juga, jadi kalau lapar bisa langsung pesan makanan. G tau kalau diluar ada …",Positif, , , , , , , 
Suka bangettt buat photoshoot.. tempatnya masih kinyis kinyis seger gituuu.. HTM 20rb di gate pertama.. pas mau ke lalangbuana HTM lagi 20rb.. tapi puasss bangett buat putu putuuuuu,Negatif, , , , , , , 
"Pertama liat tempat ini dari instagram. Tapi baru tau namanya hasil dari googling. Pilih pilih, cus, akhirnya diputuskan main ke tempat ini. Ga begitu jauh ya, dari pusat kota Jogja. Tapi ga yg sedeket itu juga. Ke sana pas weekday, jadi …",Negatif, , , , , , , 
"Tempatnya adem banget karena di kaki Gunung Merapi, dan isinya lengkap, mulai dari mini zoo lucu, wisata edukasi pertanian, sampai area ala2 Eropa yang super Instagramable. Di mini zoo, bisa interaksi langsung sama hewan2 gemes kayak …",Positif, , , , , , , 
"Akses masuk sangat jelas dari jalan Kaliurang. Parkir teduh dan sangat luas, bahkan muat bis besar. Mobil bayar 10K.
Masuk beli tiket 35k, Sayangnya ga bisa bayar pake QRIS, padahal 2024 lho.. …",Negatif, , , , , , , 
"Dari dulu penasaran banget buat hunting foto disini, karena konsepnya bener bener unik. Santorininya jogja😁
Owh ya, tiket masuknya 30k. …",Positif, , , , , , , 
"Gak pernah bosen sama tempat ini ..
Mini zoo... cocok buat anak2 yang masih kecil.
bisa pegang2 kelinci .ular.kura2.naik kuda  . Ngasih minum pake dot kambing
Dulu pernah dapet minuman susu sapi gratis ..tp stlh diperbaharui tdk lg",Positif, , , , , , , 
"Wah bener bener ketagihan kesini, sudah 2x ini ke tempat wisata bhumi merapi. Cocok untuk keluarga khususnya yg punya anak kecil pasti seneng, bisa berinteraksi langsung dg hewan hewan.. Htm 30.000/org. Untuk anak di bawah 2 th gratis.",Positif, , , , , , , 
"Akses mudah
Parkir mobil 10K
Parkir motor 3K …",Negatif, , , , , , , 
"Tempat foto²nya ada di ujung belakang. Cukup luas, menarik, & gratis. Disediakan macam² latar di sini. Better dateng bukan pas weekend kalo mau foto² dgn lebih nyaman. Ada kebun binatang mini jg (masih dibenahi).",Positif, , , , , , , 
"Baru pertama kali kesini walaupun rumahku deket sini. Overall tempatnya luas, ada minizoo, arena bermain anak, dan spot foto. Untuk tiket masuk 30k, anak2 usia 2 tahun ke atas juga diitung harga 30k. Kalo bisa anak2 dikasih ½ harga aja, …",Positif, , , , , , , 
"Tempatnya luas,bersih,adem, banyak spot foto, restonya nyaman dan makananya enak sesuai harga ,cocok untuk libur keluarga 👍💕 …",Positif, , , , , , , 
"Tempat nya ciamik... Bisa untuk edukasi anak tentang binatang merawat tanaman dan bisa sekalian piknik. Ada bbrp paket yg bisa diambil untuk rombongan, outbond, gathering atau fieldtrip, atau mau datang langsung sekeluarga, sama teman atau …",Positif, , , , , , , 
"Makin bagus sekarang . Kandang kandang juga bersih, dan penjaga satwa sangat komunikatif dan ramah menjelaskan ttg satwa ke anak-anak .  Cuma kalo ditambahin pohon-pohon di bagian arena berkuda dan area rumah hobit biar lebih sejuk.  Udah …",Negatif, , , , , , , 
"Banyak banget spot fotonya
HTM masuk 35k/orang
Untuk keluarga sangat cocok karna banyak hewannya juga",Positif, , , , , , , 
"bisa jadi pilihan tempat wisata ramah lingkungan dan ramah anak, biaya masuk 20k per orang, di dalam bisa interaksi langsung dengan hewan2 seperti kelinci, menangkap ikan, memberi susu ke domba, menunggang kuda dll. sangat recommended terutama utk anak kecil",Positif, , , , , , , 
"Tempatnya menarik banyak hewan lucu dari kelinci, domba juga plus ada reptile juga. Bisa kasih makan rusa. …",Positif, , , , , , , 
"Buat yang suka foto2 dan Selfi ala2 berlibur ke eropa...tempat ini sangat cocok, ada spot Santorini..
Disini juga wahana yang cocok untuk aktifitas bersama balita dan anak-anak …",Positif, , , , , , , 
Salah satu tempat wisata yang letaknya agak jauh dari pusat kota yogyakarta. Tempatnya luas dan memiliki banyak area yaitu area mini zoo yang memiliki banyak macam hewan. Terdapat area miniatur beberapa tempat yang bagus untuk berfoto- foto yang luas,Positif, , , , , , , 
"Bagus, sayangnya waktu kesana ujan lumayan deres jd gabisa explore semua tempat 😭 …",Positif, , , , , , , 
"Sebelum masuk di tempat pembelian tiket, ada petugas yang mengarahkan untuk mencuci tangan terlebih dahulu, lalu di cek suhu tubuh, dan wajib memakai masker.
Lokasi nya mudah ditemukan, tidak terlalu jauh dari jalan besar. Akses jalan nya …",Negatif, , , , , , , 
"tempatnya bersih gak ada sampah berserakan, cuma kenapa tiket masuknya segala di potong bagian atasnya?",Negatif, , , , , , , 
"Tempatnya instagramable banget, harga tiket masuknya juga terjangkau buat tempat sebagus ini sih. Banyak tempat yang bagus buat dijadikan feed di ig. 😂 …",Positif, , , , , , , 
"Plusnya :
Tempat mudah dijangkau, bersih, luas
Wisata untuk anak², dewasa maupun orgtua, bisa lihat aneka hewan, ada reptil …",Positif, , , , , , , 
"Salah satu tempat wisata baru di yogyakarta, yang berada di arah gunung merapi tepatnya di Jalan Kaliurang KM 20.
Jika ditempuh dari arah malioboro, estimasi membutuhkan waktu 30-40 menit …",Positif, , , , , , , 
"Wisata alternatif di kaki merapi..beragam sudut memanjakan pengunjung ..
Ada satwa....susur bangunan layaknya di kota lama...ada resto nya....parkir luas .ramah anak... …",Positif, , , , , , , 
"Ke sini khusus mau foto2 di tmpt yg mirip2 santorini ituu. Baguusss, lumayan lah kalo blom bisa kesampean ke tmpt aslinya 😂 tmptnya outdoor dan ga beratap, jadi lebih berasa real. Selain dari santorini, bisa liat2 binatang2 kaya ular, kura2, dll, cocok buat yg mau bawa anak kecil. …",Positif, , , , , , , 
Menarik untuk ngajak anak belajar & bermain...... Melatih anak untuk berani berinteraksi dengan hewan …,Positif, , , , , , , 
"Alhamdulillah pada seneng, buat poto² jg asik.
Pastikan main pas terang supaya puas.
Ada ice cream yg anak² pasti suka.
Restonya juga nyaman suasananya",Positif, , , , , , , 
"Tempatnya luas, ada mini zoo, spot foto keren gaya Eropa, Santorini dengan pemandangan alam yg indah, sayangnya waktu kesana sudah sore hampir mau tutup, jd ga banyak foto dan sepi.",Positif, , , , , , , 
"~ Review Agro Wisata Bhumi Merapi, Sleman~

Tempatnya luas. Ada area mini zoo di bagian depan stlh pintu masuk pembelian …",Positif, , , , , , , 
"Hanya 100meter dr jln kaliurang, opsi kedua jika mau ke kebun binatang setelah gembiroloka,walaupun binatangnya tdk selengkap gembiroloka tp sdh sangat menarik untuk anak2,konsep yg berbeda ditawarkan lebih lengkap dengan adanya bangunan2 …",Negatif, , , , , , , 
Wah.. Ini mini Zoo yang cocok untuk pendidikan anak usia dini 🤗 parkiran luas dan bersih. …,Positif, , , , , , , 
"tempat yang sangat oke untuk bersantai dengan keluarga, terutama memberikan pembelajaran kepada anak tentang hewan2 (kambing, domba, kelinci, kuda dll) dan tentang tanaman2 yang sangat cantik. sangat cocok untuk field trip ataupun outbond …",Positif, , , , , , , 
"Kesini kala pandemi jadi suasananya sepi, tapi kita malah seneng karena bisa bebas dari kerumunan. Petugas juga menerapkan protokol & ada tempat cuci tangan dimana mana. Anak2 hepi bisa kasih makan kelinci & kambing. Spot foto juga cantik.",Positif, , , , , , , 
"Bagus dan banyak yg berkunjung.
selain bisa buata anak anak bisa juga untuk orang dewasa.
ada kebun binatangnya dan ada tempat wisata keliling ke luar negeri. …",Positif, , , , , , , 
"Mini zoo. Walaupun nggk terlalu banyak, beberapa hewan kecil aja. Tp yg paling jadi daya tarik itu ada tempat buat foto bangunan buatannya.",Negatif, , , , , , , 
"Tempat wisata yang menarik untuk dikunjungi, ada banyak spot foto yang Instagramable dan pastinya cocok untuk anak-anak juga yang ingin berlibur sambil bermain dan belajar. Ada beberapa koleksi hewan seperti ular, kelinci, domba, dan juga bisa berkeliling menaiki kuda.",Positif, , , , , , , 
"Tempat ini bagus untuk liburan keluarga, dan wisata edukasi.
Pengalaman berinteraksi langsung dengan hewan menjadi nilai plus (+) tempat ini. …",Positif, , , , , , , 
"HTM tidak tahu. Akses sangat mudah karena berada dekat jl kaliurang. Sangat cocok utk mengajak anak ke sini karena ada mini zoo nya. Hewannya ada kelinci, kambing, burung, ular, kura². Utk yg dewasa ada bgn spot foto yg unik seperti di luar negeri (free). Ada mushola (kecil).",Positif, , , , , , , 
"Agro Tourism Bhumi Merapi adalah tempat wisata baru yang ada di area Gunung Merapi.
Harga tiket masuk seingat saya 25K/ orang. Anak usia 2 tahun ke atas sudah …",Positif, , , , , , , 
"Cocok untuk anak-anak, tiket bisa ditukar dengan susu segar. Fasilitas lengkap, petugasnya sangat ramah dan menjelaskan tentang setiap hewan dengan baik serta penuh wawasan. Lokasi cukup strategis utk ditempuh. Mantap.",Positif, , , , , , , 
Agro wisata bhumi merapi adalah salah satu destinasi wisata di jogja yang ramah anak dan cocok untuk orang dewasa. …,Positif, , , , , , , 
